年度,ID,所属
2018,30649629,中央
2018,40167523,玉川
2018,90387944,杏林
2018,60535433,首都大学東京
2018,60436293,愛媛
2018,40323828,東京工業
2018,40388236,京都産業
2018,00388620,早稲田
2018,80389402,立教
2018,10307142,大東文化
2018,00291039,長崎県立
2018,80455534,岩手県立
2018,30199153,九州
2018,10420746,神戸
2018,90523746,国際農林水産業研究センター
2018,00342311,広島修道
2018,50450490,関西学院
2018,50760857,早稲田
2018,70255024,東洋
2018,30345178,神田外語
2018,60792611,東京都環境公社
2018,60439883,東京農業
2018,20299126,流通科学
2018,80584961,立命館
2018,70597260,山陽学園
2018,40634332,上智
2018,40172605,兵庫県立
2018,80419225,長崎
2018,20101248,京都
2018,70567990,滋賀県立
2018,50415717,東京工業
2018,80332237,国立環境研究所
2018,40442610,法政
2018,30442859,兵庫県立
2018,40325246,島根
2018,10547855,富山高等専門学校
2018,10531452,福岡工業
2018,30253115,広島
2018,80545228,三重
2018,50157434,日本
2018,00727381,九州
2018,00467218,岐阜
2018,80169193,秋田
2018,10422164,秋田
2018,20442634,北海道立総合研究機構
2018,70332054,鈴鹿工業高等専門学校
2018,50418688,長野工業高等専門学校
2018,60397081,千葉工業
2018,10315608,秋田県立
2018,90264366,宮崎
2018,90414995,奈良女子
2018,50313680,金沢
2018,40396924,東京農工
2018,00391110,日本環境衛生センターアジア大気汚染研究センター
2018,10202491,国立環境研究所
2018,30163182,麻布
2018,50381140,鹿児島
2018,50446829,九州
2018,80322220,島根
2018,80370419,筑波
2018,50294666,金沢医科
2018,00569527,東京医科
2018,80182301,大阪府立
2018,00315227,長崎
2018,30290737,富山高等専門学校
2018,10335747,福島県立医科
2018,80614106,広島
2018,90314260,京都
2018,00183468,京都
2018,10402778,名古屋
2018,90752618,海洋研究開発機構
2018,30707568,海洋研究開発機構
2018,60260519,海洋研究開発機構
2018,00356809,産業技術総合研究所
2018,80722800,国土地理院
2018,80774794,福島県環境創造センター
2018,10288045,早稲田
2018,10537103,玉川
2018,10554470,熊本県立
2018,20326094,都留文科
2018,60431772,大阪
2018,90469792,金沢
2018,60283090,金沢
2018,90345059,東京
2018,10167645,東京
2018,70510543,北海道
2018,10203655,北海道
2018,20293136,東京工業高等専門学校
2018,30550347,芝浦工業
2018,50783114,筑波学院
2018,40347919,岩手
2018,40174271,熊本高等専門学校
2018,00342494,長野工業高等専門学校
2018,30411242,群馬工業高等専門学校
2018,50464798,湘南工科
2018,50738672,九州
2018,20597083,日本工業
2018,10531543,獨協
2018,80423656,明治学院
2018,30410848,香川
2018,50274262,徳島
2018,00274259,徳島
2018,30279111,山口
2018,00341074,京都工芸繊維
2018,20193526,静岡
2018,50536919,静岡
2018,40559134,室蘭工業
2018,70549203,関西福祉
2018,60298320,愛知
2018,00613499,公立諏訪東京理科
2018,50329306,東海
2018,40361688,徳島
2018,40325197,広島
2018,80323062,東北
2018,60396869,情報・システム研究機構
2018,10777006,国立がん研究センター
2018,70469576,東京都立産業技術高等専門学校
2018,10358343,関西学院
2018,30371082,明治
2018,90460021,日本
2018,50363940,名古屋市立
2018,70448645,会津
2018,90334713,宮崎
2018,50586609,宮崎
2018,30457444,九州
2018,90758301,東京
2018,50409786,人間文化研究機構国立国語研究所
2018,80321404,木更津工業高等専門学校
2018,50597333,関西学院
2018,50434288,芝浦工業
2018,00404905,茨城県立医療
2018,90612656,東京工業
2018,60641355,東京工業
2018,30312771,茨城
2018,10411232,大阪電気通信
2018,00282377,中京
2018,50174222,東京電機
2018,30356464,産業技術総合研究所
2018,60209393,関西
2018,80332964,大阪府立
2018,40405345,大阪府立
2018,60364494,広島
2018,30142227,静岡
2018,50725794,大阪
2018,80361773,産業技術総合研究所
2018,90550153,広島工業
2018,30330400,関西学院
2018,20396146,大阪工業
2018,50298387,福井工業
2018,00633299,東京工科
2018,90531616,北九州市立
2018,20328537,東京電機
2018,80551697,千葉商科
2018,80708644,北海道情報
2018,90422576,静岡県立
2018,10757834,奈良先端科学技術大学院
2018,00199879,岐阜
2018,10512163,電気通信
2018,60423018,東京
2018,50360681,国立障害者リハビリテーションセンター
2018,30551212,岐阜市立女子短期
2018,50311212,甲南
2018,60201927,同志社
2018,70295426,法政
2018,10334640,大正
2018,30397046,常磐
2018,30238711,長崎県立
2018,10413874,岡山県立
2018,30595509,会津
2018,80373067,香川
2018,30185946,広島
2018,10585756,京都工芸繊維
2018,50221073,三重
2018,30227996,筑波技術
2018,70418523,立命館
2018,30237698,大分
2018,70595470,岡山
2018,50362835,滋賀
2018,90345794,岐阜
2018,40615150,東京
2018,20524028,北海道
2018,10712052,津田塾
2018,90325928,岩手県立
2018,80284082,岡山
2018,30583405,千葉
2018,80322014,宇都宮
2018,80360436,日本原子力研究開発機構
2018,90622837,工学院
2018,10270472,大分
2018,50377868,京都
2018,80399295,一橋
2018,50582871,理化学研究所
2018,00219396,名古屋工業
2018,50221742,山梨
2018,10092636,横浜市立
2018,80313782,山梨
2018,00300666,長崎
2018,60363389,九州
2018,80537407,静岡
2018,80333491,電気通信
2018,40571956,電気通信
2018,60262284,東京工業
2018,20150013,総合科学研究機構及び中性子科学センター(研究開発
2018,90535717,有明工業高等専門学校
2018,90710294,福岡
2018,10510472,関西
2018,30750088,東京電機
2018,60594067,工学院
2018,60327666,青山学院
2018,40296322,千葉工業
2018,60509058,広島市立
2018,80611409,大阪府立
2018,30433410,宮崎
2018,10551038,岡山
2018,50530804,鳥取
2018,90610949,大阪
2018,40252308,名古屋工業
2018,00182775,埼玉
2018,50350509,東京工科
2018,90396870,法政
2018,00434978,岡山県立
2018,80290774,名古屋
2018,70397446,京都
2018,70263506,金沢
2018,60252532,東北
2018,50361671,会津
2018,00336059,九州
2018,60188787,神戸
2018,90273549,京都工芸繊維
2018,70417369,東京
2018,10229205,東京都立産業技術高等専門学校
2018,90248203,岡山理科
2018,80582303,東京理科
2018,40227343,目白
2018,60586379,成蹊
2018,00396178,東京理科
2018,20584056,成蹊
2018,30447685,横浜市立
2018,20362650,奈良先端科学技術大学院
2018,80362581,名古屋
2018,80412154,畿央
2018,70221322,兵庫医科
2018,90257949,関西医科
2018,40251128,同志社
2018,80410257,京都産業
2018,50775179,愛知医科
2018,50440681,藤田医科
2018,40339479,大東文化
2018,60383147,高崎健康福祉
2018,40412928,大阪府立
2018,10457624,大分
2018,80274158,山口
2018,20566567,滋賀医科
2018,40378229,岐阜
2018,40344890,筑波
2018,20791651,防衛医科大学校(医学教育部医学科進学課程及び専門課程、動物実験施設、共同利用研究施設、病院並びに防衛
2018,60453841,山陽小野田市立山口東京理科
2018,10265275,中村学園
2018,20233934,近畿
2018,70337781,神奈川工科
2018,50201629,慶應義塾
2018,50129269,北里
2018,50451844,高崎健康福祉
2018,00307117,高知工科
2018,40312178,県立広島
2018,30397830,徳島
2018,80161967,岡山
2018,90467374,滋賀医科
2018,20155485,金沢
2018,70212850,お茶の水女子
2018,00420084,筑波
2018,60273439,国立病院機構
2018,60644359,東京都健康長寿医療センター
2018,50172052,就実
2018,40351762,神戸学院
2018,90248047,四天王寺
2018,30453202,岡山県立
2018,40342919,琉球
2018,80510172,徳島
2018,70335587,岡山
2018,60597300,京都
2018,60324357,浜松医科
2018,60551968,森林研究・整備機構
2018,70589978,南九州
2018,40333950,兵庫医科
2018,00186470,聖隷クリストファー
2018,10012650,順天堂
2018,40750261,慶應義塾
2018,90644261,人間総合科学
2018,80363985,京都府立医科
2018,50216610,名古屋市立
2018,50740990,福井県立
2018,70750644,島根
2018,20238041,鳥取
2018,60775766,京都
2018,70383643,筑波
2018,00281676,東京都医学総合研究所
2018,40552964,鹿児島県立短期
2018,40164248,中村学園
2018,00565327,京都橘
2018,30458418,聖隷クリストファー
2018,80444644,東邦
2018,60299245,大阪市立
2018,70761401,名古屋市立
2018,40513221,長崎
2018,10612476,香川
2018,20240872,岡山
2018,30432157,岡山
2018,10750002,筑波
2018,80036441,北海道
2018,40353940,農業・食品産業技術総合研究機構
2018,30611305,産業医科
2018,00389181,徳島文理
2018,50461190,帝塚山
2018,30412703,近畿
2018,00465650,近畿
2018,60216679,京都産業
2018,50506243,大阪
2018,80117663,国士舘
2018,60271798,青森県立保健
2018,30220081,奈良女子
2018,40422901,滋賀医科
2018,20600498,信州
2018,30454119,筑波
2018,60744191,筑波
2018,90550898,川崎医療福祉
2018,90150573,京都学園
2018,80270255,金沢工業
2018,00739782,湘南工科
2018,20312837,東海
2018,40423115,帝京
2018,40369616,桜美林
2018,40339180,東京国際
2018,00437170,滋賀医科
2018,60390697,名古屋工業
2018,10114000,静岡産業
2018,50160924,川崎医療福祉
2018,00329913,朝日
2018,90214387,東京電機
2018,30372949,東海
2018,50213434,大正
2018,10329162,上武
2018,60573764,福岡県立
2018,60332938,山口
2018,80752154,島根
2018,30153000,神戸
2018,50299575,大阪
2018,70289817,東京海洋
2018,90622564,福井工業高等専門学校
2018,70350444,九州共立
2018,90514000,森ノ宮医療
2018,00454661,関西医療
2018,30404370,同志社
2018,40199344,日本福祉
2018,40553970,聖マリアンナ医科
2018,30234412,星薬科
2018,10245631,日本女子体育
2018,60152104,東洋
2018,00320101,国士舘
2018,90336735,京都府立医科
2018,00244145,熊本
2018,10596068,信州
2018,80625046,国立病院機構
2018,30443245,名桜
2018,90358391,産業技術総合研究所
2018,20039564,西九州
2018,70172202,安田女子
2018,70644376,同志社
2018,70746007,鈴鹿医療科学
2018,00386658,中京
2018,50278008,聖マリアンナ医科
2018,60212411,早稲田
2018,50214581,日本
2018,50175460,順天堂
2018,50239331,北星学園
2018,30315410,鹿屋体育
2018,00345456,一橋
2018,60386307,東京学芸
2018,60586460,東京
2018,30323215,茨城
2018,60792950,国立病院機構
2018,60535459,共立女子短期
2018,30611610,広島経済
2018,50567071,関西福祉科学
2018,20508288,同志社
2018,90509952,聖マリアンナ医科
2018,00711235,広島
2018,90468778,法政
2018,90783142,東京医科
2018,20465173,昭和
2018,70208312,順天堂
2018,50436268,亜細亜
2018,70274868,鹿屋体育
2018,70221588,宮崎
2018,70192135,東京工業
2018,70217941,筑波
2018,10200130,筑波
2018,70469378,福岡
2018,00253287,川崎医科
2018,10411886,神戸学院
2018,70735505,大阪行岡医療
2018,70285386,大阪河崎リハビリテーション
2018,80708371,京都橘
2018,70759331,新潟医療福祉
2018,30271315,東京慈恵会医科
2018,50266095,昭和
2018,20286735,順天堂
2018,00275786,東京家政
2018,00246034,藤田医科
2018,60284189,奈良県立医科
2018,20554653,札幌医科
2018,60597889,琉球
2018,40347109,鹿児島
2018,40534409,長崎
2018,00253691,長崎
2018,50549912,九州
2018,20423353,広島
2018,70597856,名古屋
2018,80456110,東京
2018,10747116,東北
2018,50215448,国立長寿医療研究センター
2018,90780510,大阪府立
2018,40278833,兵庫医科
2018,90610014,日本福祉
2018,40350615,聖マリアンナ医科
2018,00465105,昭和
2018,60384038,順天堂
2018,50612587,杏林
2018,40365177,北里
2018,20316425,東北文化学園
2018,70382306,奈良県立医科
2018,30643382,京都府立医科
2018,70363190,広島
2018,60403557,広島
2018,10295371,神戸
2018,20332744,富山
2018,30323140,秋田
2018,90374793,旭川医科
2018,60778637,国立長寿医療研究センター
2018,60415362,国立障害者リハビリテーションセンター
2018,20269070,産業医科
2018,80295865,九州女子
2018,80782119,名古屋市立
2018,80425454,畿央
2018,70441334,関西福祉科学
2018,10351462,大阪工業
2018,50398632,藤田医科
2018,00531485,杏林
2018,60635077,新潟医療福祉
2018,80418863,日本医科
2018,80595968,帝京
2018,20204612,和歌山県立医科
2018,00536550,琉球
2018,50337432,鹿児島
2018,00304428,長崎
2018,20380834,長崎
2018,20263676,広島
2018,10510034,豊橋技術科学
2018,40300074,京都
2018,90507386,金沢
2018,60301917,東京家政
2018,60241387,北海道
2018,90647728,労働者健康安全機構総合せき損センター
2018,70623510,熊本保健科学
2018,50593365,産業医科
2018,50759587,川崎医療福祉
2018,20351926,川崎医科
2018,10528582,近畿
2018,00508955,大阪工業
2018,00585028,帝京科学
2018,20212409,慶應義塾
2018,80816934,高知工科
2018,90305566,和歌山県立医科
2018,50440889,京都府立医科
2018,70513597,福島県立医科
2018,50221180,札幌医科
2018,90404508,鹿児島
2018,00598948,広島
2018,40335675,広島
2018,60444684,広島
2018,40362884,鳥取
2018,00324088,名古屋
2018,40361901,新潟
2018,90162685,秋田
2018,20814263,東北
2018,60517796,天理医療
2018,70461324,和洋女子
2018,80285329,武庫川女子
2018,50461356,人間環境
2018,80584987,神奈川県立保健福祉
2018,80249234,聖隷クリストファー
2018,50709087,帝京科学
2018,10538151,東京医療保健
2018,50712543,日本赤十字看護
2018,10517436,東京女子医科
2018,00515231,昭和
2018,00339061,順天堂
2018,20637102,順天堂
2018,20526131,帝京平成
2018,40452990,いわき明星
2018,90433888,日本赤十字秋田看護
2018,50458080,和歌山県立医科
2018,80587816,和歌山県立医科
2018,00326307,神戸市看護
2018,50325776,東邦
2018,70582998,埼玉県立
2018,30289871,茨城県立医療
2018,80310150,宮城
2018,30614581,宮城
2018,30619482,長崎
2018,60588490,神戸
2018,00444274,愛知医科
2018,80195859,信州
2018,50514725,千葉
2018,30302251,山形
2018,40465787,九州看護福祉
2018,70335652,福岡
2018,70320249,久留米
2018,50331202,関西看護医療
2018,30507843,日本赤十字豊田看護
2018,40241210,愛知医科
2018,10436959,聖隷クリストファー
2018,30727475,金沢医科
2018,80550318,佐久
2018,30433618,東京工科
2018,10580813,東海
2018,70381465,昭和
2018,10451741,順天堂
2018,50598919,慶應義塾
2018,60369345,日本医療科学
2018,00326597,北海道科学
2018,80738253,名桜
2018,30403778,香川県立保健医療
2018,80191146,和歌山県立医科
2018,10733488,岡山県立
2018,10156317,石川県立看護
2018,40279849,新潟県立看護
2018,50331335,群馬県立県民健康科学
2018,60180931,大分
2018,90382431,佐賀
2018,00321860,山口
2018,50283544,三重
2018,50613428,信州
2018,30372254,北海道
2018,30520770,国立保健医療科学院
2018,60709096,四国
2018,40548369,日本赤十字広島看護
2018,30379953,兵庫医療
2018,20757455,武庫川女子
2018,50258878,摂南
2018,30570056,同志社女子
2018,80711168,日本赤十字豊田看護
2018,60438538,帝京科学
